DATE|TITLE|DESCRIPTION|CHANGE|LEVEL
2021-03-29 19:15:00|Immune response may be linked to AstraZeneca vaccine clot issue; death risk rising among young adults in Brazil|The following is a roundup of some of the latest scientific studies on the novel coronavirus and efforts to find treatments and vaccines for COVID-19, the illness caused by the virus.|-0.00038559122705139615|-1.0
2021-03-29 18:58:00|Brazil's health minister urges Pfizer to speed up vaccine deliveries|Brazil's Health Minister Marcelo Queiroga asked representatives of pharmaceutical firm Pfizer Inc if they can speed up delivery of 50 million doses of its COVID-19 vaccine, according to a statement from the ministry on Monday.|0.0004935872827875887|1.0
2021-03-29 17:51:00|Vienna plans to extend Easter lockdown until following weekend: minister|Vienna plans to extend an Easter coronavirus lockdown by five days until the following Sunday, Austria's health minister said on Monday, while two nearby provinces introducing the same restrictions are still undecided on prolonging them.|-0.00040844318462451845|-1.0
2021-03-29 17:40:00|Turkey tightens coronavirus measures, brings back weekend lockdowns: Erdogan|Turkish President Tayyip Erdogan announced tighter measures against the coronavirus on Monday, citing the rising number of high-risk cities across the country.|-0.0011082550205290254|-3.0
2021-03-29 16:43:00|Spain's rising COVID-19 rate gathers pace|Spain's coronavirus infection rate rose by more than 10 since Friday, with 15,500 cases added to the tally, Health Ministry data showed on Monday, as a gradual uptick in contagion from mid-March lows gathered pace.|0.0012824275903398075|3.0
2021-03-29 16:23:00|U.S. experts reviewing WHO report on origins of COVID-19: White House|A wide array of U.S. experts will extensively review a World Health Organization report on the origin of the COVID-19 virus, with a focus on ensuring the investigation was independent and technically sound, the White House said on Monday.|0.0011471978612267453|3.0
2021-03-29 14:31:00|Dying in line: Brazil's crunch for COVID-19 intensive care beds|JosÃÂ© Roberto InÃÂ¡cio spent much of his life ferrying the sick and injured to the hospital in this quiet Brazilian town.|-0.0009310409037587286|-3.0
2021-03-29 14:24:00|Pakistan's president tests positive for COVID-19|Pakistan's President Arif Alvi has tested positive for COVID-19, he said on Twitter on Monday, after receiving his first dose of a vaccine.|2.3262968590787025e-05|0.0
2021-03-29 14:13:00|Palestinians get Chinese-donated COVID-19 vaccines|Palestinians on Monday received 100,000 doses of Sinopharm COVID-19 vaccine donated by China to help broaden an initial campaign to vaccinate medical staff, the elderly and the chronically ill.|0.0008227130295295204|2.0
2021-03-26 19:17:00|Italy's Draghi looks to reopen schools, says vaccines only way out of COVID-19 crisis|The Italian government will let younger students return to school next month, even if they are in coronavirus hotspots, but a broader relaxation of curbs will depend on infection rates, Prime Minister Mario Draghi said on Friday.|0.0003898179550152481|1.0
2021-03-26 19:08:00|Czech parliament extends government's extra powers as COVID-19 slowly recedes|The Czech parliament on Friday extended a state of emergency giving the government extra powers to fight the COVID-19 epidemic until April 11.|-0.0006229219712172718|-2.0
2021-03-26 18:39:00|Germany issues COVID travel warning for France, Austria, Czech Republic, Denmark|Germany warned its citizens on Friday not to make unnecessary trips to neighbouring France, Austria, Denmark and the Czech Republic because of rising COVID-19 infection rates.|-0.0006706436788231906|-2.0
2021-03-26 18:28:00|France tightens classroom closure protocols in high COVID risk regions|France will send a school class home once one COVID-19 infection is detected among its pupils, instead of three previously, in regions under tighter coronavirus restrictions, the education minister said on Friday.|0.0007490754519592357|2.0
2021-03-26 18:20:00|French minister tells UK: you can't use COVID-19 vaccine 'blackmail'|"French Foreign Minister Jean-Yves Le Drian said on Friday Europe would not let itself be subjected to ""a kind of blackmail"" by Britain over supplies of COVID-19 vaccines."|0.0017505606343986013|4.0
2021-03-26 18:03:00|AstraZeneca vaccine safe to use while potential rare effects probed: WHO|"The AstraZeneca COVID-19 vaccine is still recommended for use while studies continue to examine any potential link to ""very rare"" side effects including blood clots, a senior World Health Organization (WHO) official said on Friday."|0.00010150299493960624|0.0
2021-03-26 17:56:00|Volunteers break rank to raise doubts in trial of Russia's second COVID-19 vaccine|"Some of those who volunteered for the clinical trial of Russia's second COVID-19 vaccine have broken rank and taken part in go-it-alone ""citizen experiments"" which they say raise concerns about the shot's efficacy."|0.0015630983736916182|4.0
2021-03-26 15:26:00|Canada needs stricter health measures to counter rapid spread of COVID-19 variants - officials|COVID-19 variant cases are increasing rapidly in several parts of Canada and longer-range forecasts show that stronger public health restrictions will be required to counter the spread of the disease, health officials said on Friday.|-0.001359475038913649|-4.0
2021-03-26 14:58:00|'No light at the end of the tunnel' - The COVID-19 battle in one French hospital|Anesthetist Caroline Tesse cannot say whether the third wave of COVID-19 infections sweeping across France will peak in three weeks or three months. But she does know that it is too late to prevent the virus from overwhelming her intensive care unit.|-0.0002670582598148785|-1.0
2021-03-26 14:48:00|Serbia starts COVID-19 vaccinations at migrant camps|Serbia began vaccinating its migrant population on Friday to curb the coronavirus from spreading in refugee camps where social distancing is a challenge.|0.0008568912001511997|2.0
2021-03-26 14:04:00|Volunteers break rank to raise doubts in trial of Russia's second COVID-19 vaccine|"Some of those volunteering in a trial of Russia's second COVID-19 vaccine have broken rank and conducted go-it-alone amateur ""citizen experiments"" that they say raise concerns about the shot's efficacy."|-0.0001178281907799894|0.0
2021-03-25 19:11:00|Turkey starts initial talks to procure Russia's Sputnik-V vaccine|Turkey has begun initial talks to procure the Sputnik-V vaccine from Russia, Health Minister Fahrettin Koca said on Thursday, adding Ankara would receive a total of 100 million doses of COVID-19 vaccines from various suppliers by the end of May.|0.000987283784851245|3.0
2021-03-25 19:05:00|Amazon starts on-site COVID-19 vaccination for U.S. employees|Amazon.com Inc is rolling out on-site COVID-19 vaccination for its U.S. front-line employees, it said on Thursday, as companies step up efforts to get their workers immunized against the coronavirus.|0.000727290006247383|2.0
2021-03-25 18:44:00|Iraq gets first shipment of AstraZeneca vaccines via COVAX|Iraq received 336,000 doses of AstraZeneca's COVID-19 vaccine on Thursday, the first sent there under the global COVAX vaccine-sharing scheme.|0.0005379618844412182|2.0
2021-03-25 18:34:00|Venezuela business group proposes directly buying 6 million vaccines|Venezuela's largest business organization on Thursday presented a proposal to buy 6 million COVID-19 shots to vaccinate private sector workers and families, a plan that would require the approval of the government of Nicolas Maduro.|0.002744789992964458|5.0
2021-03-25 18:07:00|Chile locks down capital Santiago despite world's fastest vaccination rate|Chilean health officials on Thursday extended a lockdown across the capital Santiago to tame a second wave of infections even as the South American nation continues to plow ahead with the world's fastest per capita vaccination campaign.|0.0007777100070502918|2.0
2021-03-25 18:00:00|Greece lifts week-long quarantine for vaccinated Israeli tourists|Greece on Thursday lifted a one-week quarantine rule for Israeli travellers who are vaccinated against COVID-19 and test negative, the civil aviation authority said.|-0.000293334054591865|-1.0
2021-03-25 17:50:00|France puts region around Lyon under tighter COVID restrictions|Three additional French regions including the Rhone department around the city of Lyon will be put under tightened COVID-19 restrictions for four weeks, the government announced on Thursday.|-0.0007050901790148778|-2.0
2021-03-25 17:42:00|Biden sets goal of 200 million U.S. COVID-19 shots in his first 100 days|U.S. President Joe Biden said on Thursday he was setting a new goal of administering 200 million doses of COVID-19 vaccine in the United States in his first 100 days in office.|0.0014199475480709545|4.0
2021-03-25 17:22:00|EU export restrictions on COVID shots would be 'lose-lose' situation: Pfizer executive|European Union export restrictions on COVID-19 vaccines would result in a 'lose-lose' situation for everyone, including EU members, a Pfizer executive said, a day after the bloc tightened oversight of shot deliveries beyond its borders.|-0.0011489789934232553|-3.0
2021-03-25 17:22:00|Oxford to test inhaled version of COVID-19 vaccine with 30 volunteers|Oxford University said on Thursday it was launching a study to investigate immune responses of a nasal administration of its COVID-19 vaccine developed with AstraZeneca, with 30 health volunteers aged 18 to 40 for the initial trial.|-0.0011489789934232553|-3.0
2021-03-25 15:24:00|Government action can still save summer, European airlines say|European governments can still salvage the summer tourist season despite COVID-19 vaccine setbacks and resurgent infections, if they take joint action on digital health passes and travel rules, airline chief executives said on Thursday.|-0.00023876795733934753|-1.0
2021-03-25 14:48:00|Austria warns of harm to EU if vaccine spread within bloc not adjusted|Austria's Chancellor Sebastian Kurz warned on Thursday that the European Union would be greatly harmed if COVID-19 vaccines were not distributed more equitably between member states.|-0.000772465230465258|-2.0
2021-03-24 19:39:00|Mexico to speed up vaccine rollout, fearing risk of new COVID-19 wave|Mexico will accelerate its rollout of COVID-19 vaccines to protect the public against any new wave of infections, President Andres Manuel Lopez Obrador said on Wednesday as the country's pandemic death toll approached 200,000.|-0.0007803878909516948|-2.0
2021-03-24 19:25:00|Brazil passes 300,000 COVID-19 deaths, as minister pledges 1 million shots per day|As the number of COVID-19 deaths in Brazil passed 300,000 on Wednesday, President Jair Bolsonaro's fourth health minister used his first official day in the job to pledge a vaccination goal of 1 million shots a day to put the brakes on the snowballing crisis.|-0.0005511680826605359|-2.0
2021-03-24 19:18:00|Vienna and nearby regions to reinstate coronavirus lockdown over Easter|Vienna and two other provinces in eastern Austria will go back into lockdown for several days over Easter in a bid to ease the growing strain on intensive care wards from rising coronavirus infections, Austria's health minister said on Wednesday.|-0.0007874263756825206|-2.0
2021-03-24 19:16:00|Finland proposes home lockdown for Helsinki residents for first time during pandemic|The Finnish government on Wednesday proposed locking down residents of five cities, including the capital Helsinki, and only allowing people to leave their homes for limited reasons, to curb rising coronavirus infections and hospitalisations.|-0.0012280756381166658|-3.0
2021-03-24 19:02:00|Merkel rejects calls for vote of confidence over handling of coronavirus pandemic|German Chancellor Angela Merkel on Wednesday rejected demands by the opposition to ask parliament for a vote of confidence in her government over rising discontent with her handling of the coronavirus pandemic.|-0.0003854594302580283|-1.0
2021-03-24 18:56:00|Caribbean appeals to Biden to share vaccines with U.S. 'third border'|"Several Caribbean island nations have issued a plea to the United States to share its stockpile of COVID-19 vaccines with the region as it has said it would with Mexico and Canada, calling on it not to neglect its ""third border."""|-0.001548145792194311|-4.0
2021-03-24 18:16:00|UK and EU say looking to create 'win-win' situation on COVID-19 vaccines|"Britain and the European Commission said they are discussing how they can work together to create a ""win-win"" situation on COVID-19 vaccines after the bloc threatened to take tougher measures to curb the export of deliveries of shots."|0.0010616295620908822|3.0
2021-03-24 18:14:00|Facebook, Twitter must do more to stop COVID-19 anti-vaxxers, U.S. states say|Attorneys general for 12 U.S. states on Wednesday accused Facebook Inc and Twitter Inc of doing too little to stop people from using their platforms to spread false information that coronavirus vaccines are unsafe.|0.000998765336703844|3.0
2021-03-24 17:36:00|Uber teams up with ScriptDrop to expand prescription delivery access in U.S.|Pharmacies signed up with ScriptDrop will be able to use Uber's delivery services, which could result in fewer events of customers going without their prescriptions due to COVID-19 related limitations, the post said on Wednesday.|-0.0008495842235630713|-3.0
2021-03-24 16:31:00|U.S. says hopes WHO report on virus origins is 'based on science'|The United States expects the World Health Organization (WHO) investigation into the origins of the novel coronavirus pandemic to require further study, perhaps including a return visit to China, a senior U.S. official said on Wednesday.|0.001365830745681862|4.0
2021-03-24 16:27:00|Health watchdog objects to Kraft Heinz ads targeting healthy foods (March 24)|(Corrects paragraph 2 in March 24 story after CSPI said it filed a complaint with the CARU unit of the BBB National Programs, not the Better Business Bureau)|0.00047852513946899933|1.0
2021-03-24 16:27:00|COVID-19 vaccine AstraZeneca roller-coaster ride|"AstraZeneca is due to publish up-to-date results from its major U.S. COVID-19 vaccine trial, after health officials publicly criticized it for using ""outdated information"" to show how well the immunization worked."|0.00047852513946899933|1.0
2021-03-24 15:46:00|Pandemic rages in Eastern Europe leaving hospitals struggling to cope|"Hungary's hospitals are under ""extraordinary"" pressure from rising coronavirus infections, its surgeon general said on Wednesday, as the country became a hotspot in the third wave of a pandemic that has hit Central Europe especially hard."|0.000620186745676321|2.0
2021-03-24 15:41:00|Canada's lagging COVID-19 vaccine campaign set to ramp up as virus variants spread|Canada is expecting enough COVID-19 vaccine doses to double its supply by the end of next week to help ramp up a slow vaccination program as more contagious virus variants push the country toward a third wave of coronavirus infections.|0.0003139101432216851|1.0
2021-03-24 15:28:00|Science vs skeptics: some in France struggle to trust in AstraZeneca shot|Brigitte Becker knows that her asthma leaves her vulnerable to COVID-19, but brief suspensions of the AstraZeneca vaccine in some countries over a small number of blood-clotting cases have deepened her resolve to await a different shot.|-0.00048630505381619393|-2.0
2021-03-24 14:43:00|Exclusive: India delays big exports of AstraZeneca shot as infections surge, sources say|India has put a temporary hold on all major exports of the AstraZeneca coronavirus shot made by the Serum Institute of India (SII), the world's biggest vaccine-maker, to meet domestic demand as infections rise, two sources told Reuters.|0.0011012955956379855|3.0
2021-03-24 14:08:00|France may extend COVID restrictions to three other regions, including Lyon|France may widen its COVID-19 restrictions to three other regions, including the Rhone region which houses the major city of Lyon, the government said on Wednesday, lengthening a list of high-risk zones including Paris where curbs have been tightened.|-0.0009579672557914476|-3.0
2021-03-24 14:03:00|Crisis zones disadvantaged by weak COVID-19 response, Red Cross says|Countries hit hard by humanitarian crises have also been disadvantaged by a far weaker response to COVID-19 than wealthier states, the International Red Cross and Red Crescent Movement said on Wednesday.|0.00043960193872960573|1.0
2021-03-23 18:52:00|Dutch curfew, curbs extended as coronavirus infections surge|A nationwide curfew and other curbs aimed at containing the coronavirus in the Netherlands will be extended by three weeks until late April, Dutch Prime Minister Mark Rutte said on Tuesday.|-0.0007599498897136181|-2.0
2021-03-23 18:25:00|Russia's Putin gets vaccinated against COVID-19: RIA|Russian President Vladimir Putin has got vaccinated against the COVID-19 with a vaccine and is feeling well, RIA said on Tuesday citing the Kremlin, as authorities seek to encourage more Russians to take the shot.|0.0005241459466385212|2.0
2021-03-23 18:17:00|Norwegian government tightens COVID measures, postpones reopening|Norway is introducing new national measures to contain the coronavirus outbreak, including a ban on the public serving of alcohol, and will postpone the introduction of a plan to reopen society, Health Minister Bent Hoeie said on Tuesday.|0.0006339565320923057|2.0
2021-03-23 18:02:00|'We don't believe in blockades,' says UK's Johnson on vaccines|"Britain would ""not dream"" of imposing any blockades on COVID-19 vaccines, Prime Minister Boris Johnson said on Tuesday, adding there were encouraging signs that the European Union shared the sentiment."|-0.0008840833392051994|-3.0
2021-03-23 17:51:00|Number of COVID patients in intensive care in France at highest level this year|The number of people with COVID-19 in French intensive care units rose by 84 on Tuesday to a new 2021 high of 4,634, health ministry data showed.|-7.822767199683334e-06|0.0
2021-03-23 17:28:00|Divert military expenses to improve health and fight poverty, Vatican says|The coronavirus pandemic should make governments realise that defence spending cannot guarantee security for their populations and should encourage them instead to divert funds to improve health care and fight poverty, the Vatican said on Tuesday.|-0.0007340367162044226|-2.0
2021-03-23 17:25:00|German hotel owners angry over lockdown as holidaymakers head to Mallorca|German hotel owners are fuming over an extension to measures that bar citizens from going on vacation in their own country but allow them to travel abroad, as the industry struggles to survive the coronavirus lockdown.|-0.0010459678578652598|-3.0
2021-03-23 16:40:00|World gets 'failing' grade for COVID-19 preparedness, OECD says|"Tensions between Britain and the European Union over the supply of COVID-19 vaccines show how the world deserves a ""failing"" grade for its past efforts to prepare for unexpected shocks, OECD chief Angel Gurria said on Tuesday."|-0.0006017787948664477|-2.0
2021-03-23 16:38:00|EU to extend vaccine export curbs to cover Britain, backloading: source|The European Commission on Wednesday will extend EU powers to potentially block COVID-19 vaccine exports to Britain and other areas with much higher vaccination rates, and to cover instances of companies backloading contracted supplies, EU officials said.|-0.0006330795191629157|-2.0
2021-03-23 16:27:00|Boston Scientific in $189 million settlement with U.S. states over surgical mesh devices|Boston Scientific Corp agreed to pay $188.7 million to settle claims by most U.S. states that it deceptively marketed its surgical mesh devices to consumers.|-9.376013242445858e-05|0.0
2021-03-23 16:21:00|Top U.N. rights body calls for fair, affordable access to COVID-19 vaccines|The United Nations Human Rights Council adopted a resolution on Tuesday calling for equitable, affordable access to COVID-19 vaccines and fair pricing.|0.0003671990056408614|1.0
2021-03-23 15:45:00|COVID-19 surging dangerously in Brazil, WHO Americas branch warns|"The coronavirus is surging ""dangerously"" across Brazil, the World Health Organization's (WHO) regional director for the Americas, Carissa Etienne, warned on Tuesday, urging all Brazilians to adopt preventive measures to stop the spread."|0.00014843756129745422|0.0
2021-03-23 14:51:00|Exclusive: Pakistan buys 1 million vaccine doses from China - minister|Pakistan has bought more than 1 million doses of Chinese Sinopharm and CanSino Biologics COVID-19 vaccines, its first purchase from any manufacturer having previously relied on donations, the government said on Tuesday.|0.0017149299793579598|4.0
2021-03-22 18:16:00|African countries keen on AstraZeneca COVID-19 vaccine: WHO|No countries in Africa have refused the AstraZeneca COVID-19 vaccine due to any remaining health concerns, a senior official of the World Health Organization (WHO) said on Monday.|-0.00022545626326786472|-1.0
2021-03-22 18:06:00|Austria delays reopening restaurants as COVID-19 cases rise|Austria has postponed the reopening of cafe, restaurant and bar terraces planned for March 27 due to rising coronavirus cases and is preparing for regions to adapt restrictions locally, the government said on Monday.|0.0006301196616904647|2.0
2021-03-22 17:48:00|Prague's homeless battling COVID-19 find shelter in luxury hotel|Prague city hall has rented a luxury hotel where homeless people who contract COVID-19 can convalesce and those who come into contact with someone with the disease can isolate.|0.0005758440258392117|2.0
2021-03-22 17:29:00|COVAX on track to deliver 300 million COVID-19 vaccine doses by end of second quarter: WHO|"The COVAX facility has brought 30 million doses of COVID-19 vaccine to 50 countries and is on track to deliver 300 million doses by the end of the 2nd quarter but some suppliers are having ""teething problems"", a senior WHO official said on Monday."|0.0010519835734073002|3.0
2021-03-22 15:40:00|Putin raps EU official over comments on Sputnik V vaccine|President Vladimir Putin hit back on Monday at a European Union official who said its members had absolutely no need for Russia's Sputnik V vaccine, describing the comment as strange and suggesting it was at odds with EU citizens' interests.|0.000662638861820497|2.0
2021-03-22 15:06:00|Irish PM warns of 'trouble' in vaccine supply chain if EU blocks exports|"Any European Union restrictions on vaccine exports would be a ""retrograde step"" that could undermine the supply of raw materials for vaccine production, Irish Prime Minister MicheÂ¨Â¢l Martin said on Monday."|-3.898392303092191e-05|0.0
2021-03-22 15:06:00|Irish PM warns of 'trouble' in vaccine supply chain if EU blocks exports|"Any European Union restrictions on vaccine exports would be a ""retrograde step"" that could undermine the supply of raw materials for vaccine production, Irish Prime Minister MicheÃÂ¡l Martin said on Monday."|-3.898392303092191e-05|0.0
2021-03-19 19:45:00|Italy PM Draghi will take AstraZeneca vaccine, says suspension was not a mistake|Italy's Prime Minister Mario Draghi on Friday said he himself will take the AstraZeneca COVID-19 shot, adding he was convinced the decision to temporarily suspend the vaccine was not a mistake.|-0.001522842639593902|-4.0
2021-03-19 19:08:00|Brazilians think COVID-19 outbreak out of control, most fear infection: poll|"Almost eight out of 10 Brazilians think the COVID-19 pandemic is out of control in their country and more than half are ""very afraid"" they will get infected with coronavirus, a new Datafolha poll said on Friday."|-0.0003205830839144719|-1.0
2021-03-19 19:06:00|UK PM Johnson gets his first dose of AstraZeneca vaccine|"British Prime Minister Boris Johnson received his first dose of the AstraZeneca COVID-19 vaccine on Friday and urged the public to do the same, saying ""he did not feel a thing."""|-0.0006800062835946585|-2.0
2021-03-19 18:43:00|Sarajevo struggles with record number of deaths from COVID-19|The Bosnian capital has been hit by record number of deaths from COVID-19 in March, prompting hospitals to warn of a lack of capacity for a rising number of patients and leaving funeral homes and cemeteries at risk of being overwhelmed.|0.0012297522004565131|3.0
2021-03-19 18:23:00|I would take the AstraZeneca vaccine, Germany's Merkel says|German Chancellor Angela Merkel said on Friday she would take AstraZeneca's COVID-19 shot.|0.0009648344962129851|3.0
2021-03-19 18:15:00|COVID-19 strikes Brazil's Congress as third senator dies|A third senator has died of COVID-19 in Brazil, raising questions around precautions taken in the country's Congress where as many as one-in-three lawmakers has been infected with the virus devastating Latin America's largest nation.|-0.0002509627078960408|-1.0
2021-03-19 17:43:00|Greece lifts some COVID-19 restrictions to relieve lockdown fatigue|Greece will lift some COVID-19 lockdown restrictions next week as part of a plan to gradually reopen the economy and relieve national fatigue even as its hospitals remain under severe pressure from stubbornly high infections, authorities said on Friday.|-0.0004385964297767275|-1.0
2021-03-19 16:36:00|Europe becomes first region to surpass 1 million COVID-19 deaths: Reuters tally|Coronavirus-related deaths in the European region surpassed 1 million on Friday as vaccination efforts attempt to keep up with new variants causing a third wave of infections that could once again overwhelm hospitals.|-0.00040024494802781696|-1.0
2021-03-19 16:20:00|'Very exciting': German tourists land in Mallorca as restrictions ease|Excited German tourists in face masks spilled out of Mallorca airport on Friday, among the first to arrive at the popular holiday destination after Germany last week lifted quarantine requirements for travellers returning from the Balearic Islands.|0.0009808845224876794|3.0
2021-03-19 16:16:00|Keep using AstraZeneca vaccine, WHO urges world|The World Health Organization (WHO) exhorted the world to keep administering AstraZeneca's COVID-19 shots on Friday, adding its endorsement to that of European and British regulators after concerns over blood clotting.|0.00076113655675214|2.0
2021-03-19 15:20:00|Russia delivers Sputnik V vaccine to St Petersburg after shortage problems|Russia delivered on Friday the first batch of its Sputnik V coronavirus vaccine to St Petersburg since late February after shortage problems prompted the city to partially suspend its vaccination efforts.|-0.0002595461565686463|-1.0
2021-03-19 15:08:00|Mexican president thanks Biden for COVID shots to ease shortage|Mexico's president thanked his U.S. counterpart Joe Biden on Friday for agreeing to provide 2.7 million COVID-19 vaccines to help offset a shortfall in its inoculation drive.|-0.0016014570733652311|-4.0
2021-03-19 14:18:00|Italians who refuse AstraZeneca shot can wait for different vaccine: adviser|Italians who decline to be inoculated against COVID-19 with the AstraZeneca vaccine will be given an alternative later on, the head of the health panel advising the government said on Friday.|0.00143099966125515|4.0
2021-03-19 14:06:00|Swiss postpone plans to lift COVID-19 restrictions|Switzerland has postponed plans to relax its COVID-19 restrictions, the government said on Friday, citing increasing coronavirus cases and insufficient progress on vaccinations.|-0.001546692853357623|-4.0
2021-03-18 19:04:00|Pause in AstraZeneca rollout was right thing to do: Irish official|Ireland did the right thing in pausing its rollout of the AstraZeneca COVID-19 vaccine to protect confidence in the vaccine programme, Ireland's Deputy Chief Medical Officer Ronan Glynn said on Thursday.|-0.0017509284324924712|-4.0
2021-03-18 19:00:00|Czech government extends pandemic restrictions on movement, no date for easing|The Czech government has agreed to extend restrictions on movement among districts beyond March 21 until further notice as the coronavirus pandemic ebbs slowly, Health Minister Jan Blatny said on Thursday.|-0.0005577421013899242|-2.0
2021-03-18 18:52:00|Bulgaria to resume vaccinations with AstraZeneca's shots|Bulgaria will resume inoculations with the AstraZeneca vaccine from Friday after the European drug regulator said the benefits of the COVID-19 vaccine outweigh any potential risks, the head of the Bulgarian Medicines Agency said on Thursday.|0.000778118429978214|2.0
2021-03-18 18:36:00|Spain to resume use of AstraZeneca's coronavirus vaccine on Wednesday|Spain will resume administering AstraZeneca's coronavirus vaccine from next Wednesday, Health Minister Carolina Darias said on Thursday.|-0.0032949446136517624|-5.0
2021-03-18 18:15:00|Paris goes into lockdown as COVID-19 variant rampages|France imposed a month-long lockdown on Paris and parts of the north after a faltering vaccine rollout and spread of highly contagious coronavirus variants forced President Emmanuel Macron to shift course.|-0.002675177202426493|-5.0
2021-03-18 17:45:00|Oxford welcomes EU, UK regulator backing for COVID-19 vaccine|Oxford's vaccine trial chief on Thursday welcomed statements by European and British medical regulators that the COVID-19 shot the university developed with AstraZeneca should continue to be rolled out after reports of blood clots.|0.0006883442666369977|2.0
2021-03-18 17:17:00|EU's drug regulator backs AstraZeneca vaccine after safety investigation|The EU's drug watchdog said on Thursday it is still convinced the benefits of AstraZeneca's COVID-19 vaccine outweigh the risks following an investigation into reports of blood disorders that prompted more than a dozen nations to suspend its use.|0.0011522634052363312|3.0
2021-03-18 16:39:00|Italy reports 423 coronavirus deaths on Thursday, 24,935 new cases|Italy reported 423 coronavirus-related deaths on Thursday against 431 the day before, the health ministry said, while the daily tally of new infections rose to 24,935 from 23,059 the day before.|-0.0009846826520308882|-3.0
2021-03-18 16:35:00|France reports 4,246 COVID-19 patients in intensive care, new 2021 high|The number of people in intensive care units in French hospitals with COVID-19 rose by 27 to 4,246, the highest so far this year, the health ministry reported on Thursday.|-0.00231913484498536|-5.0
2021-03-18 15:58:00|U.S. to share 4 million doses of AstraZeneca COVID-19 vaccine with Mexico, Canada|The United States plans to send roughly 4 million doses of AstraZeneca's COVID-19 vaccine that it is not using to Mexico and Canada in loan deals with the two countries, yielding to requests to share vaccines with allies.|-0.00033601900217750114|-1.0
2021-03-18 15:27:00|More than half of all adults in England have had first COVID vaccine|More than half of all adults in England have had their first COVID-19 vaccine, the health service said on Thursday, after a bumper 708,927 first and second shots were distributed on Wednesday.|0.0005798826774008337|2.0
2021-03-18 13:43:00|Fake batch of Sputnik V vaccine seized in Mexico, Russian wealth fund says|Authorities in Mexico have seized a batch of fake doses of Russia's Sputnik V vaccine, the Russian Direct Investment Fund, which is responsible for exports of the COVID-19 vaccine, said on Thursday.|0.000652720950589547|2.0
2021-03-17 19:34:00|Chile's red-hot inoculation drive reaches frozen continent of Antarctica|Chile's blazing fast vaccination program has reached the icy shores of Antarctica, officials and researchers told Reuters on Wednesday, bringing a sense of relief to one of the most isolated and vulnerable outposts on Earth.|0.0004308622729423117|1.0
2021-03-17 17:53:00|Fewer AstraZeneca COVID vaccines available than UK planned for, says BBC|Britain faces a reduction in the amount of COVID-19 vaccines because there are fewer AstraZeneca shots available than was expected, and this supply difficulty is more significant than earlier ones, the BBC reported on Wednesday.|-0.0014360939478542667|-4.0
2021-03-17 17:40:00|UK says vaccine supply is lumpy after letter warning of significant shortfall|BritainÂ¡Â¯s supply of coronavirus vaccines is Â¡Â°lumpyÂ¡Â±, health minister Matt Hancock said on Wednesday after a letter warned there would be a significant reduction in the amount of vaccine available from March 29.|0.0002903623558734303|1.0
2021-03-17 17:40:00|UK says vaccine supply is lumpy after letter warning of significant shortfall|BritainÃ¢ÂÂs supply of coronavirus vaccines is Ã¢ÂÂlumpyÃ¢ÂÂ, health minister Matt Hancock said on Wednesday after a letter warned there would be a significant reduction in the amount of vaccine available from March 29.|0.0002903623558734303|1.0
2021-03-17 17:39:00|Reassuring evidence does not link AstraZeneca shot to blood clots, English medical official says|There is a lot of reassuring evidence that suggests there is no increased risk of blood clots from AstraZeneca's COVID-19 vaccine, England's deputy chief medical officer said, adding he expected the European Medicines Agency to agree.|-7.84393702866204e-05|0.0
2021-03-17 17:07:00|France has biggest one-day jump in coronavirus cases since second lockdown in November|France saw the biggest one-day jump in coronavirus cases on Wednesday since its second lockdown in November and the government prepared to further tighten limits on people's movement.|-5.498334243048131e-05|0.0
2021-03-17 17:05:00|UK's speedy COVID-19 vaccine rollout hit by supply cut|Britain will see a significant reduction in the amount of COVID-19 vaccines available at the end of the month due to a cut in manufacturing supply, it said on Wednesday, in a setback to one of the world's fastest inoculation rollouts.|0.00014140601665024732|0.0
2021-03-17 17:00:00|Syria to get first deliveries of COVAX vaccines within weeks: WHO official|Syria will take delivery within weeks of its first COVID-19 vaccines from the global vaccine sharing platform COVAX, allowing it to kick off its national inoculation programme as early as next month, the U.N. health agency's country head said on Wednesday.|-0.0004711425206127551|-1.0
2021-03-17 15:59:00|Germany sticks to coronavirus vaccine goal despite AstraZeneca pause|Germany is sticking to its goal of offering a coronavirus vaccination to everyone by the end of the summer, a government spokeswoman said on Wednesday despite its decision this week to suspend use of AstraZeneca doses due to safety worries.|-0.000494261048922584|-2.0
2021-03-17 15:29:00|UK says more than 25 million people have had first COVID shot|Britain said on Wednesday more than 25 million people had now received a first COVID-19 vaccination, 100 days after the first person in the country received a shot.|0.0014382043356062635|4.0
2021-03-17 15:27:00|Pandemic accelerates in half of the Americas, Brazil faces record cases, deaths: PAHO director|New coronavirus cases are picking up again in half of the countries in the Americas, the Pan American Health Organization (PAHO) said on Wednesday, calling on Brazil to protect its people in the face of record infections and deaths.|0.0012807618260830544|3.0
2021-03-17 15:19:00|UK accuses EU of brinkmanship over vaccine export threat|British foreign minister Dominic Raab accused the European Commission of brinkmanship over its threat to ban exports of COVID-19 vaccines, calling for Commission head Ursula von der Leyen to explain her comments.|0.0009439750790289914|3.0
